timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,label
72.49,3,0,3,2,0.1100,0.1000,0.1200,0.0000,0.6250,-1.0000,stop
72.50,3,0,3,2,0.1300,0.1100,0.1000,0.3750,0.9375,-0.7500,stop
72.51,3,0,3,2,0.1600,0.1700,0.0700,0.7500,1.2500,-0.3750,stop
72.52,3,0,3,2,0.1700,0.1800,0.0600,0.9375,1.2500,-0.3125,stop
72.53,3,0,3,2,0.1500,0.1800,0.0800,1.0000,1.1875,-0.4375,stop
72.54,3,0,3,2,0.1400,0.1100,0.0900,0.8125,1.0000,-0.3750,stop
72.55,3,0,3,2,0.1200,0.1000,0.0900,0.7500,1.3125,-0.4375,stop
72.56,3,0,3,2,0.1000,0.0600,0.0700,0.9375,1.6250,-0.5000,stop
72.57,3,0,3,2,0.0900,0.0000,0.0500,1.0000,1.6875,-0.6875,stop
72.58,3,0,3,2,0.0900,0.0000,0.0700,0.9375,1.4375,-0.8750,stop
72.59,3,0,3,2,0.0900,0.0100,0.0900,0.6875,1.5625,-0.9375,stop
72.60,3,0,3,2,0.1200,0.0200,0.0900,1.0000,1.1875,-0.6250,stop
72.61,3,0,3,2,0.1500,0.1500,0.0700,1.1250,1.3750,-0.4375,stop
72.62,3,0,3,2,0.1600,0.1700,0.0500,1.6250,1.0625,-0.1250,stop
72.63,3,0,3,2,0.1300,0.2300,0.0400,1.4375,0.8125,0.0625,stop
72.64,3,0,3,2,0.1000,0.2200,0.0600,1.1875,0.6875,0.1875,stop
72.65,3,0,3,2,0.0900,0.2400,0.0900,0.6250,0.6250,0.0000,stop
72.66,3,0,3,2,0.0800,0.2200,0.0700,0.3125,0.5625,0.0000,stop
72.67,3,0,3,2,0.1000,0.1700,0.0900,-0.2500,0.6875,-0.1250,stop
72.68,3,0,3,2,0.1300,0.1500,0.1200,-0.3750,0.7500,-0.3750,stop
72.69,3,0,3,2,0.1200,0.1700,0.1100,-0.9375,0.6875,-0.2500,stop
72.70,3,0,3,2,0.1200,0.1800,0.1100,-0.9375,0.6250,0.0000,stop
72.71,3,0,3,2,0.1300,0.1200,0.1100,-0.9375,0.5000,0.3750,stop
72.72,3,0,3,2,0.0900,0.1300,0.0000,-0.6875,0.7500,0.5625,stop
72.73,3,0,3,2,0.1400,0.1400,-0.0200,-0.9375,0.5625,0.8750,stop
72.74,3,0,3,2,0.1200,0.1700,0.0000,-1.4375,0.5625,1.0625,stop
72.75,3,0,3,2,0.1400,0.1200,-0.0300,-2.1250,0.4375,0.8750,stop
72.76,3,0,3,2,0.1500,0.0700,0.0000,-2.4375,0.1875,0.6875,stop
72.77,3,0,3,2,0.1300,0.0500,0.0000,-2.5000,0.0000,0.6875,stop
72.78,3,0,3,2,0.1600,0.0500,0.0400,-2.3750,-0.1250,0.5000,stop
72.79,3,0,3,2,0.1700,0.0100,0.0700,-1.8125,-0.0625,0.5000,stop
72.80,3,0,3,2,0.1600,0.0600,0.0700,-1.5625,0.1250,0.6250,stop
72.81,3,0,3,2,0.1500,0.0400,0.0400,-1.0625,0.6250,0.6250,stop
72.82,3,0,3,2,0.1400,0.1200,0.0200,-0.6250,0.8125,0.6875,stop
72.83,3,0,3,2,0.1300,0.1300,0.0100,-0.8125,1.2500,0.5625,stop
72.84,3,0,3,2,0.1300,0.1300,0.0000,-1.0000,1.3125,0.5625,stop
72.85,3,0,3,2,0.1000,0.1100,0.0000,-1.1250,1.3750,0.6875,stop
72.86,3,0,3,2,0.1300,0.0800,-0.0100,-1.3125,0.6875,0.5000,stop
72.87,3,0,3,2,0.1200,0.0500,-0.0100,-1.2500,0.4375,0.3750,stop
72.88,3,0,3,2,0.1400,0.0600,0.0200,-1.3750,0.3750,0.1250,stop
72.89,3,0,3,2,0.1400,0.0600,0.0100,-1.6250,0.6875,0.0000,stop
72.90,3,0,3,2,0.1700,0.0400,0.0400,-1.7500,0.8125,-0.3125,stop
72.91,3,0,3,2,0.1700,0.0200,0.0200,-1.4375,0.9375,-0.4375,stop
72.92,3,0,3,2,0.1500,0.0300,0.0500,-1.0625,0.8125,-0.5625,stop
72.93,3,0,3,2,0.1600,0.0800,0.0400,-0.8125,1.0000,-0.6250,stop
72.94,3,0,3,2,0.1400,0.0800,0.0300,-0.9375,1.5000,-0.5625,stop
72.95,3,0,3,2,0.1300,0.1200,0.0100,-1.0625,1.6875,-0.5625,stop
72.96,3,1,3,2,0.1100,0.1000,0.0000,-1.2500,1.1875,-0.7500,stop
72.97,3,1,3,2,0.1200,0.0900,0.0400,-1.3125,0.8125,-0.7500,stop
72.98,3,1,3,2,0.1000,0.0700,0.0500,-1.2500,1.0625,-0.8125,stop
72.99,3,1,3,2,0.1200,0.0800,0.0600,-1.3125,1.0625,-0.9375,stop
73.00,3,1,3,2,0.1900,0.0800,0.0800,-1.0625,1.1250,-1.0000,stop
73.01,3,1,3,2,0.1800,0.0600,0.0100,-1.0000,1.4375,-1.0000,stop
73.02,3,1,3,2,0.1400,0.0600,0.0000,-1.4375,1.7500,-1.1250,stop
73.03,3,1,3,2,0.1700,0.0300,0.0200,-0.4375,1.1250,-0.9375,stop
73.04,3,1,3,2,0.1400,0.0100,-0.0700,0.1250,1.3750,-0.6875,stop
73.05,3,1,3,2,0.1200,0.0100,-0.0900,-0.1250,1.8750,-0.8125,stop
73.06,3,1,3,2,0.0900,0.0000,-0.0600,-0.4375,1.8750,-0.9375,stop
73.07,3,1,3,2,0.1400,0.0300,-0.0200,-0.5000,2.0625,-1.0625,stop
73.08,3,1,3,2,0.1500,0.0300,0.0000,-0.5000,1.9375,-1.0000,stop
73.09,3,1,3,2,0.1400,0.0300,0.0100,-0.3750,1.6250,-1.1250,stop
73.10,3,1,3,2,0.1300,0.0300,0.0200,-0.6250,1.4375,-1.1875,stop
73.11,3,1,3,2,0.1300,0.0300,0.0200,-0.7500,1.7500,-1.3750,stop
73.12,3,1,3,2,0.0900,0.0500,0.0500,-0.5000,2.0000,-1.2500,stop
73.13,3,1,3,2,0.1200,0.0900,0.0700,-0.2500,1.8750,-1.2500,stop
73.14,3,1,3,2,0.1500,0.1200,0.0600,0.0000,2.0000,-1.4375,stop
73.15,3,1,3,2,0.2400,0.1200,0.0300,0.1250,1.8125,-1.3750,stop
73.16,3,1,3,2,0.2500,0.1300,0.0000,0.1875,2.0625,-1.6250,stop
73.17,3,1,3,2,0.2100,0.1100,0.0000,0.0000,2.0000,-1.7500,stop
73.18,3,1,3,2,0.1300,0.0900,0.0300,-0.5625,2.0000,-2.0000,stop
73.19,3,1,3,2,0.0700,0.1100,0.0700,-0.8750,2.0000,-1.9375,stop
73.20,3,1,3,2,0.0800,0.0900,0.0900,-0.6250,2.3125,-1.7500,stop
73.21,3,1,3,2,0.0700,0.0900,0.0700,-0.6875,1.9375,-1.4375,stop
73.22,3,1,3,2,0.1400,0.1300,0.0000,-0.3750,1.5625,-1.2500,stop
73.23,3,1,3,2,0.1500,0.1600,0.0100,0.0000,1.1250,-1.2500,stop
73.24,3,1,3,2,0.1600,0.1300,0.0300,-0.0625,1.2500,-1.1250,stop
73.25,3,1,3,2,0.1700,0.0700,0.0400,-0.5625,1.0625,-1.3125,stop
73.26,3,1,3,2,0.1700,0.0400,0.0000,-0.3125,1.1250,-1.3750,stop
73.27,3,1,3,2,0.1500,0.0300,0.0500,-0.0625,1.1875,-1.2500,stop
73.28,3,1,3,2,0.1600,0.0600,0.0400,0.0000,1.6875,-1.3750,stop
73.29,3,1,3,2,0.1900,0.1000,0.0100,-0.0625,1.9375,-1.4375,stop
73.30,3,1,3,2,0.1600,0.1000,-0.0400,-0.1875,2.1250,-1.3125,stop
73.31,3,1,3,2,0.1400,0.0600,-0.0200,-0.3750,1.7500,-1.3125,stop
73.32,3,1,3,2,0.0900,0.0700,-0.0400,-0.5000,2.0625,-1.1250,stop
73.33,3,1,3,2,0.0500,0.0900,-0.0500,-0.3750,2.1250,-1.0625,stop
73.34,3,1,3,2,0.0500,0.0500,-0.0700,-0.1250,2.1250,-0.8750,stop
73.35,3,1,3,2,0.0900,0.0600,-0.1000,-0.3750,2.1875,-0.8750,stop
73.36,3,1,3,2,0.1400,0.1100,-0.0900,-0.4375,2.2500,-0.6875,stop
73.37,3,1,3,2,0.1900,0.0800,-0.0900,-0.8125,2.0000,-0.6875,stop
73.38,3,1,3,2,0.2000,0.1000,-0.0800,-0.9375,1.8750,-0.8750,stop
73.39,3,1,3,2,0.2300,0.1200,-0.0600,-1.3125,1.8750,-1.1250,stop
73.40,3,1,3,2,0.1700,0.1100,-0.0700,-1.5000,2.3125,-1.1250,stop
73.41,3,1,3,2,0.1100,0.1100,-0.0500,-1.6250,2.4375,-1.3125,stop
73.42,3,1,3,2,0.1000,0.0900,-0.0300,-1.8750,2.3750,-1.3750,stop
73.43,3,1,3,2,0.1500,0.1200,0.0100,-2.1250,2.5625,-1.4375,stop
73.44,3,1,3,2,0.1500,0.1100,0.0500,-1.8750,2.5000,-1.3125,stop
73.45,3,1,3,2,0.1600,0.1300,0.0800,-1.5625,2.5625,-1.1875,stop
73.46,3,1,3,2,0.1400,0.1200,0.0200,-1.5000,2.8125,-1.0625,stop
73.47,3,1,3,2,0.1900,0.1700,0.0900,-1.3750,2.6250,-1.1250,stop
73.48,3,1,3,2,0.2300,0.2500,0.1100,-1.3750,2.3750,-1.2500,stop
73.49,3,1,3,2,0.2100,0.2800,0.1200,-1.3750,2.0000,-1.3750,stop
73.50,3,1,3,2,0.1300,0.3400,0.1000,-1.7500,1.6875,-1.6875,stop
73.51,3,1,3,2,0.0700,0.3700,0.1000,-2.3750,1.1875,-2.1875,stop
73.52,3,1,3,2,-0.0100,0.3500,0.1200,-3.5625,1.4375,-2.6250,stop
73.53,3,1,3,2,-0.0800,0.2700,0.1600,-4.3750,1.5625,-2.5625,stop
73.54,3,1,3,2,-0.1100,0.1000,0.1800,-4.3750,1.2500,-1.8750,stop
73.55,3,1,3,2,-0.1100,0.0900,0.1500,-3.9375,0.9375,-1.2500,stop
73.56,3,1,3,2,-0.0500,0.1300,0.0600,-3.1875,0.4375,-0.6875,stop
73.57,3,1,3,2,0.1200,0.1600,0.0000,-2.3125,-0.3750,0.2500,stop
73.58,3,1,3,2,0.1400,0.1400,-0.0400,-1.8125,-1.5625,0.7500,stop
73.59,3,1,3,2,0.1100,0.1100,-0.0700,-2.5000,-1.6250,0.7500,stop
73.60,3,1,3,2,0.0800,0.0400,-0.0500,-3.3125,-1.5000,0.4375,stop
73.61,3,1,3,2,0.0400,-0.0400,0.0200,-3.8750,-1.5625,0.0625,stop
73.62,3,1,3,2,0.0400,-0.0300,0.0400,-3.8125,-1.2500,-0.0625,stop
73.63,3,1,3,2,0.0000,-0.0900,0.0500,-3.1250,-1.1250,0.0000,stop
73.64,3,1,3,2,-0.0100,-0.1300,0.0400,-2.5000,-1.0000,0.0000,stop
73.65,3,1,3,2,-0.0200,-0.0900,-0.0400,-2.0625,-0.8125,0.1250,stop
73.66,3,1,3,2,-0.0600,-0.0900,-0.1100,-1.8125,-0.9375,0.4375,stop
73.67,3,1,3,2,-0.1500,-0.1100,-0.1200,-1.7500,-1.3125,1.2500,stop
73.68,3,1,3,2,-0.3400,-0.2300,-0.1900,-1.9375,-1.5625,2.0000,stop
73.69,3,1,3,2,-0.3600,-0.2800,-0.2100,-2.0625,-2.0000,2.6250,stop
73.70,3,1,3,2,-0.3600,-0.3200,-0.2500,-2.0625,-3.0000,3.7500,stop
73.71,3,1,3,2,-0.2600,-0.3800,-0.2600,-1.7500,-4.3125,4.5000,stop
73.72,3,1,3,2,-0.2300,-0.5000,-0.3100,-1.3750,-4.6875,5.0625,stop
73.73,3,1,3,2,-0.2300,-0.5800,-0.3400,-0.7500,-5.1875,5.2500,stop
73.74,3,1,3,2,-0.2500,-0.6500,-0.3500,-0.6875,-5.2500,4.5000,stop
73.75,3,1,3,2,-0.4300,-0.6300,-0.3200,-0.8125,-3.5625,3.2500,stop
73.76,3,1,3,2,-0.3400,-0.6400,-0.3000,-0.6250,-2.0625,1.8125,stop
73.77,3,1,3,2,-0.1800,-0.5400,-0.3000,-0.5000,-1.6875,0.1875,stop
73.78,3,1,3,2,-0.0600,-0.4300,-0.3700,0.5000,-1.3750,-0.5000,stop
73.79,3,1,3,2,0.1200,-0.4300,-0.7000,1.8750,-0.5000,-1.1250,stop
73.80,3,1,3,2,0.3000,-0.3900,-0.8300,3.5000,0.0000,-2.3750,stop
73.81,3,1,3,2,0.4300,-0.4500,-1.0100,4.3750,-0.1875,-4.1875,stop
73.82,3,1,3,2,0.8300,-0.4900,-1.0700,4.5000,-1.6875,-6.0625,stop
73.83,3,1,3,2,1.0600,-0.6000,-1.0000,4.5000,-2.4375,-9.3750,stop
73.84,3,1,3,2,1.2400,-0.5000,-0.9300,3.5625,-3.0000,-11.2500,stop
73.85,3,1,3,2,1.4500,-0.5900,-0.9600,1.6875,-0.0625,-13.8750,stop
73.86,3,1,3,2,1.7100,-0.5100,-0.6600,0.6250,0.3750,-16.1875,stop
73.87,3,1,3,2,1.6500,-0.3100,-0.4300,0.6250,-0.5000,-17.1875,stop
73.88,3,1,3,2,1.7000,-0.3200,-0.4200,-1.2500,1.1875,-19.7500,stop
73.89,3,1,3,2,1.5400,-0.0400,-0.2000,-2.5625,1.0625,-22.8750,stop
73.90,3,1,3,2,1.6200,0.6000,0.0700,-2.5625,1.2500,-26.9375,stop
73.91,3,1,3,2,1.7400,1.0100,0.1800,-2.3125,-0.1875,-30.8750,stop
73.92,3,1,3,2,1.8800,1.5100,0.1800,-0.0625,-0.1875,-33.2500,stop
73.93,3,1,3,2,2.2000,2.1800,0.4900,4.5000,0.0000,-34.8750,stop
73.94,3,1,3,2,2.4500,2.6500,0.6700,7.7500,-0.3125,-37.0000,stop
73.95,3,1,3,2,2.8400,3.0900,0.9000,5.5625,-2.4375,-38.4375,stop
73.96,3,1,3,2,2.9100,3.4100,1.1400,0.6250,-4.6875,-36.1250,stop
73.97,3,1,3,2,2.4800,3.4400,1.0000,-4.6250,0.1875,-29.0625,stop
73.98,3,1,3,2,1.1800,3.2300,0.9500,-9.6250,12.6250,-15.2500,stop
73.99,3,1,3,2,-0.4000,2.3100,1.2100,-17.1250,23.4375,3.6875,stop
74.00,3,1,3,2,-3.4300,0.4100,2.1400,-28.9375,22.1875,26.8750,stop
74.01,3,1,3,2,-5.0600,-0.8100,2.5900,-37.8125,5.3125,52.1875,stop
74.02,3,1,3,2,-6.6600,-1.6100,1.8900,-46.3750,2.1250,69.4375,stop
74.03,3,1,3,2,-7.8100,-2.3700,1.1100,-46.8750,14.3125,74.8125,stop
74.04,3,1,3,2,-5.0500,-2.7600,-0.7900,-32.3750,20.1875,64.8125,stop
74.05,3,1,3,2,-3.9500,-2.6300,-0.9000,-14.3125,2.3750,56.1250,stop
74.06,3,1,3,2,-2.3500,-2.6400,-0.6400,-0.9375,-14.0625,37.5625,stop
74.07,3,1,3,2,0.7900,-1.9300,-0.6500,-1.1250,-18.3750,14.4375,stop
74.08,3,1,3,2,1.2500,-1.1400,-1.5300,-9.7500,-19.5000,4.9375,stop
74.09,3,1,3,2,1.3900,-0.5000,-2.3400,-8.1875,-9.3750,4.6875,stop
74.10,3,1,3,2,1.4500,0.0200,-2.5100,5.3125,4.3750,4.0625,stop
74.11,3,1,3,2,0.8600,0.7100,-2.4500,14.1250,15.2500,4.8125,stop
74.12,3,1,3,2,1.0100,0.6300,-2.4400,4.1250,20.7500,3.7500,stop
74.13,3,1,3,2,1.2100,0.6000,-1.9200,-12.4375,18.2500,1.1250,stop
74.14,3,1,3,2,1.6100,0.6400,-1.4300,-27.5000,13.0000,-1.1875,stop
74.15,3,1,3,2,2.3600,0.5100,-0.0300,-40.5000,10.8750,-5.0000,stop
74.16,3,1,3,2,2.7100,0.6000,0.7500,-49.6250,8.5625,-9.6250,stop
74.17,3,1,3,2,3.0200,0.5300,1.5100,-55.0000,10.8750,-13.3750,stop
74.18,3,1,3,2,3.3600,0.3600,1.8900,-58.8750,15.3750,-18.5000,stop
74.19,3,1,3,2,3.4800,0.2800,1.6100,-57.0625,17.9375,-22.4375,stop
74.20,3,1,3,2,3.6500,0.1700,1.0600,-47.7500,17.5000,-26.9375,stop
74.21,3,1,3,2,3.2500,-0.1100,0.7600,-29.7500,8.0625,-29.4375,stop
74.22,3,1,3,2,2.2000,-0.6200,-0.1500,-10.0000,-5.1875,-30.7500,stop
74.23,3,1,3,2,1.0600,-1.2400,-0.7500,4.3750,-16.6250,-33.1875,stop
74.24,3,1,3,2,0.0000,-1.3000,-1.4300,14.1875,-22.3750,-38.8125,stop
74.25,3,1,3,2,-0.7500,-1.8800,-2.3900,24.9375,-23.8125,-47.3750,stop
74.26,3,1,3,2,-0.9100,-2.9400,-2.3700,46.7500,-20.1875,-54.6875,stop
74.27,3,1,3,2,-0.7000,-3.7600,-2.6900,74.3750,-4.8125,-55.8125,stop
74.28,3,1,3,2,0.0700,-3.5100,-1.8900,85.2500,17.0625,-47.0625,stop
74.29,3,1,3,2,-0.2200,-1.5700,1.8300,78.8750,18.8125,-17.8125,stop
74.30,3,1,3,2,-1.2600,0.9000,3.2600,44.0000,10.4375,24.8125,stop
74.31,3,1,3,2,-2.6600,3.6600,4.4500,-28.5000,-39.3750,58.3125,stop
74.32,3,1,3,2,-5.7100,5.4800,6.0100,-91.7500,-42.8750,54.6875,stop
74.33,3,1,3,2,-4.1400,5.5800,2.8600,-116.0625,39.3750,31.8750,stop
74.34,3,1,3,2,-2.8400,4.9900,0.5600,-98.8125,59.3125,21.3750,stop
74.35,3,1,3,2,-1.5900,3.7500,-0.3000,-42.8125,7.1875,30.0625,stop
74.36,3,1,3,2,-0.2200,1.4200,-1.4200,6.0625,-25.8125,33.0625,stop
74.37,3,1,3,2,0.8500,0.1900,-2.3800,16.0000,-38.1875,18.7500,stop
74.38,3,1,3,2,1.6900,0.0800,-1.6400,20.7500,-52.8125,2.8750,stop
74.39,3,1,3,2,2.2300,-1.3200,-1.7400,27.1250,-28.1875,-6.5625,moving
74.40,3,1,3,2,0.4200,-2.2000,-5.4200,15.1875,41.5625,-8.0000,moving
74.41,3,1,3,2,-0.5700,-3.4700,-6.8100,15.2500,102.8750,-6.5000,moving
74.42,3,1,3,2,-0.3100,-4.7900,-5.7300,29.6875,97.4375,-20.5625,moving
74.43,3,1,3,2,2.4000,-4.6100,-3.5800,45.2500,55.3750,-42.6875,moving
74.44,3,1,3,2,1.5600,-2.7700,-1.4500,53.1875,8.5000,-50.6875,moving
74.45,3,1,3,2,1.7900,-1.3000,-0.0600,41.5625,-32.0625,-50.0000,moving
74.46,3,1,3,2,2.1000,-0.0100,0.6500,22.8125,-65.5625,-52.1250,moving
74.47,3,1,3,2,2.9100,2.7900,2.2000,5.5625,-80.5625,-47.0000,moving
74.48,3,1,3,2,1.6100,3.3400,3.5500,-13.9375,-78.5000,-37.8750,moving
74.49,3,1,3,2,0.6200,4.4700,5.3200,-66.1875,-129.0000,-38.0000,moving
74.50,3,1,3,2,0.5000,5.0800,9.9900,-66.1875,-129.0000,-38.0000,moving
74.51,3,1,3,2,-0.3700,2.7700,6.6200,-113.3750,-97.0625,-59.2500,moving
74.52,3,1,3,2,-0.3600,3.8200,1.9800,-89.6875,-13.0000,-50.0625,moving
74.53,3,1,3,2,-1.0800,4.5400,0.8300,-1.5000,18.1250,0.1875,moving
74.54,3,1,3,2,-1.8700,3.0900,0.2000,72.4375,-30.9375,64.7500,moving
74.55,3,1,3,2,-0.3700,1.0200,-3.3800,72.4375,-30.9375,64.7500,moving
74.56,3,1,3,2,0.2100,-0.7500,-3.2600,47.4375,-40.8125,73.5625,moving
74.57,3,1,3,2,-1.6000,-2.4800,0.1900,48.1875,-46.7500,78.4375,moving
74.58,3,1,3,2,-0.7600,-5.1100,-2.6700,-13.0000,99.8750,27.3125,moving
74.59,3,1,3,1,-1.7200,-7.0600,-3.3300,-43.7500,164.6250,0.0000,moving
74.60,3,1,3,1,-2.5500,-7.1500,-4.6300,-57.5625,205.4375,-35.6875,moving
74.61,3,1,3,1,-1.7600,-7.2400,-6.0500,-17.7500,244.9375,-58.7500,moving
74.62,3,1,3,1,0.8700,-5.4700,-4.6900,26.0625,199.6250,-65.0625,moving
74.63,3,1,3,1,2.2600,-3.8400,-2.9400,55.3750,90.4375,-36.7500,moving
74.64,3,1,3,1,2.6500,-0.7400,0.3900,43.3125,-2.7500,-25.4375,moving
74.65,3,1,3,1,2.3400,1.5900,1.5500,28.0000,-55.4375,-27.5000,moving
74.66,3,1,3,1,1.8700,3.4000,1.7700,26.8125,-132.3750,-21.8125,moving
74.67,3,1,3,1,-0.3200,5.4300,6.1300,13.0625,-247.3125,-11.1250,moving
74.68,3,1,3,1,-0.6600,8.2500,14.2400,-78.9375,-266.8750,-33.9375,moving
74.69,3,1,3,1,-0.1400,5.4500,7.7500,-164.6250,-151.1250,-75.0625,moving
74.70,3,1,3,1,2.8000,2.5700,1.5500,-87.1875,-21.6250,-56.6875,moving
74.71,3,1,3,1,1.8100,2.7900,-0.4900,59.9375,-20.6250,15.0625,moving
74.72,3,1,3,1,-3.4100,3.6200,0.9400,94.9375,-49.5625,37.5000,moving
74.73,3,1,3,1,-1.7500,2.5900,-2.6900,83.5000,-77.0625,40.6875,moving
74.74,3,1,3,1,-0.3400,1.1400,-1.9400,90.1250,-93.4375,47.5625,moving
74.75,3,1,3,1,-1.6000,-0.3100,-0.7000,77.8125,-70.2500,38.6250,moving
74.76,3,1,3,1,-0.9400,-1.7800,-1.6400,35.0000,-3.8750,10.7500,moving
74.77,3,1,3,1,-0.0300,-1.8000,-2.4500,-26.3125,76.5625,-16.6250,moving
74.78,3,1,3,1,-0.2100,-3.7400,-1.3900,-101.5625,185.4375,-58.7500,moving
74.79,3,1,3,1,-0.1200,-8.8300,-10.0000,-118.0625,290.0000,-75.9375,moving
74.80,3,1,3,1,3.2400,-9.3500,-12.3700,-52.9375,179.1250,-63.8125,moving
74.81,3,1,3,1,4.1100,-5.0300,-7.1000,36.4375,45.0000,-35.6875,moving
74.82,3,1,3,1,3.8800,0.4000,-1.9400,111.0000,33.0000,-15.3750,moving
74.83,3,1,3,1,3.4500,1.2500,-0.5600,150.8125,27.0625,-12.9375,moving
74.84,3,1,3,1,2.9000,2.3100,0.7000,168.6875,22.7500,-15.4375,moving
74.85,3,1,3,1,2.4700,2.1300,1.2500,178.1875,-12.5625,-14.1250,moving
74.86,3,1,3,1,-2.9800,5.0000,23.1600,60.2500,-168.1250,1.1250,moving
74.87,3,1,3,1,-1.9100,1.9200,8.2000,-147.4375,-214.6875,-13.6250,moving
74.88,3,1,3,1,-4.0100,2.6800,6.7400,-161.2500,-188.4375,1.2500,moving
74.89,3,1,3,1,0.2500,3.6000,-1.7200,-110.9375,-166.1875,45.4375,moving
74.90,3,1,3,1,-2.2600,7.8100,-1.8900,-26.5000,-90.5625,97.5625,moving
74.91,3,1,3,1,-7.2800,8.8000,-1.9400,61.9375,7.1875,93.5000,moving
74.92,3,1,3,1,-5.0400,5.4500,-3.4100,88.8125,-7.6875,47.2500,moving
74.93,3,1,3,1,-0.2800,1.3400,-2.5300,77.7500,-21.9375,22.4375,moving
74.94,3,1,3,1,-2.7600,-0.7500,-2.1800,38.6250,-15.8750,26.5000,moving
74.95,3,1,3,1,-3.6900,-2.9600,-4.0600,-16.4375,41.5625,11.8125,moving
74.96,3,1,3,1,-4.6300,-4.9800,-4.4100,-45.2500,104.8750,-24.3125,moving
74.97,3,1,3,1,-1.7800,-9.0700,-5.7700,-37.6875,176.0000,-85.0625,moving
74.98,3,1,3,1,3.5800,-6.2600,-3.2700,-36.0625,167.8750,-130.5000,moving
74.99,3,1,3,1,5.6600,-6.0000,-3.2400,6.8750,229.2500,-115.1250,moving
75.00,3,1,3,1,3.2400,2.0400,-0.3900,61.6875,98.0000,-68.3750,moving
75.01,3,1,3,1,2.7000,0.0400,0.1000,81.9375,-29.6250,-72.8125,moving
75.02,3,1,3,1,4.0000,-0.1000,0.8400,157.6250,-79.1250,-76.1875,moving
75.03,3,1,3,1,3.6400,1.9100,16.1500,146.9375,-199.5000,-43.1250,moving
75.04,3,1,3,1,2.1800,1.3200,6.6100,-96.5000,-291.8750,3.3750,moving
75.05,3,1,3,1,-4.4500,4.2200,4.4700,-154.9375,-189.2500,32.6875,moving
75.06,3,1,3,1,0.3800,3.7900,-3.8600,-118.1875,-163.8750,72.6875,moving
75.07,3,1,3,1,2.4100,4.0000,-1.0100,-23.1250,-133.1250,151.0000,moving
75.08,3,1,3,1,-2.5500,6.6200,-4.1900,29.0000,-30.3125,187.1250,moving
75.09,3,1,3,1,-4.6400,6.2800,-5.3000,54.6250,-53.3750,178.7500,moving
75.10,3,1,3,1,-6.7900,6.3900,-4.5800,73.5000,12.3750,97.8125,moving
75.11,3,1,3,1,-3.8800,0.6900,-3.0800,56.6250,53.6875,17.7500,moving
75.12,3,1,3,1,-3.5300,-4.7100,-5.3200,2.0625,78.7500,-29.8750,moving
75.13,3,1,3,1,-3.8700,-8.0800,-3.8800,-49.6250,101.2500,-53.0625,moving
75.14,3,1,3,1,-2.9400,-8.3500,-3.0900,-70.6875,159.6875,-95.8750,moving
75.15,3,1,3,1,1.4700,-2.3400,-6.3800,-16.1875,217.7500,-131.4375,moving
75.16,3,1,3,1,1.9400,-0.3900,-3.1900,62.4375,251.9375,-172.6875,moving
75.17,3,1,3,1,3.2600,-2.4500,-1.4300,98.0625,213.4375,-197.1875,moving
75.18,3,1,3,1,2.1600,-2.9100,1.4900,146.3125,76.3750,-175.8125,moving
75.19,3,1,3,1,4.2000,-0.7900,18.5800,115.0625,-339.7500,-103.5000,moving
75.20,3,1,3,1,6.2200,0.9600,24.4100,-90.6875,-457.1250,-24.0625,moving
75.21,3,1,3,1,0.2600,3.8600,2.2400,-175.9375,-283.5000,3.3125,moving
75.22,3,1,3,1,-0.7400,4.2700,-5.5700,-127.0000,-105.0000,-4.8125,moving
75.23,3,1,3,1,0.5900,3.4300,0.6100,-39.8750,-119.5000,50.7500,moving
75.24,3,1,3,1,0.9000,5.4100,-2.8100,42.8125,-43.6875,112.4375,moving
75.25,3,1,3,1,0.4100,3.1200,-5.2000,65.0000,-74.8125,172.8750,moving
75.26,3,1,3,1,-0.2200,2.8900,-4.8900,73.1875,-65.2500,216.3125,moving
75.27,3,1,3,1,-1.9800,1.9600,-3.7600,47.6875,-17.7500,227.8750,moving
75.28,3,1,3,1,-7.9800,0.5700,-1.7900,-8.8125,102.0000,157.6875,moving
75.29,3,1,3,1,-9.4400,-1.8900,-3.2400,-58.0625,208.1250,23.4375,moving
75.30,3,1,3,1,-1.1200,-4.3900,-8.3900,-81.5000,256.6875,-95.8125,moving
75.31,3,1,3,1,-0.0500,-2.6700,-7.1100,-54.4375,194.0625,-133.3750,moving
75.32,3,1,3,1,1.6300,-1.5700,-6.4300,31.2500,184.4375,-176.0625,moving
75.33,3,1,3,1,1.7300,-0.8300,2.9200,88.1250,154.0625,-210.5625,moving
75.34,3,1,3,1,3.5100,-1.5300,1.4200,147.8750,150.6250,-225.0000,moving
75.35,3,1,3,1,4.1100,-0.2800,2.5700,177.3125,-63.8125,-183.9375,moving
75.36,3,1,3,1,11.3600,-2.4500,22.4500,-61.3750,-583.2500,-106.1250,moving
75.37,3,1,3,1,7.1600,-2.0000,6.9000,-126.2500,-356.1875,-35.6250,moving
75.38,3,1,3,1,-3.9900,4.3900,7.0300,-107.0000,-111.3125,8.2500,moving
75.39,3,1,3,1,-2.7000,5.3200,-1.0900,-61.2500,-45.2500,4.6875,moving
